venue,station_time,temperature,temperature_max,temperature_min,humidity,pressure,wind_direction,wind_speed,gust_speed,rain_10min,rain_today,soil_water,soil_loss_today,sunshine_hour,captured_at,sectional
HV,16:22,30.1,31.8,27.6,66.5,1010,S27W,3,11,0,0,18.8,4.1,8.33,2026-09-16T08:25:04.918363+00:00,"[{""gust"":6,""speed"":6,""location"":""A"",""direction"":""S8E""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""S33W""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""N87E""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""S35E""}]"
ST,16:27,29.5,31.1,27,74.4,1010.4,S89E,6,12,0,0,9.1,4.3,8.84,2026-09-16T08:30:05.145535+00:00,"[{""gust"":11,""speed"":8,""location"":""A"",""direction"":""N70E""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N79E""},{""gust"":9,""speed"":6,""location"":""C"",""direction"":""N87E""},{""gust"":10,""speed"":8,""location"":""D"",""direction"":""N77E""}]"
HV,16:27,29.6,31.8,27.6,67.3,1010,S6E,4,8,0,0,18.8,4.1,8.33,2026-09-16T08:30:05.145535+00:00,"[{""gust"":7,""speed"":7,""location"":""A"",""direction"":""S46W""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""S8W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""S9W""},{""gust"":15,""speed"":12,""location"":""D"",""direction"":""S36E""}]"
ST,16:32,29.6,31.1,27,74.3,1010.3,N66E,7,15,0,0,9.1,4.3,8.92,2026-09-16T08:35:04.859565+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""S54E""},{""gust"":10,""speed"":7,""location"":""B"",""direction"":""N78E""},{""gust"":11,""speed"":10,""location"":""C"",""direction"":""N67E""},{""gust"":12,""speed"":10,""location"":""D"",""direction"":""N68E""}]"
HV,16:32,29.5,31.8,27.6,68.5,1009.8,S37W,6,11,0,0,18.8,4.1,8.33,2026-09-16T08:35:04.859565+00:00,"[{""gust"":5,""speed"":5,""location"":""A"",""direction"":""S80W""},{""gust"":6,""speed"":4,""location"":""B"",""direction"":""N9W""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""S49W""},{""gust"":1,""speed"":1,""location"":""D"",""direction"":""S37E""}]"
ST,16:37,29.4,31.1,27,73.4,1010.3,S70E,8,14,0,0,9.1,4.3,9.01,2026-09-16T08:40:05.775736+00:00,"[{""gust"":13,""speed"":8,""location"":""A"",""direction"":""N64E""},{""gust"":12,""speed"":10,""location"":""B"",""direction"":""N76E""},{""gust"":5,""speed"":5,""location"":""C"",""direction"":""S83E""},{""gust"":10,""speed"":8,""location"":""D"",""direction"":""N65E""}]"
HV,16:37,29.8,31.8,27.6,68.8,1010.1,N62W,2,5,0,0,18.8,4.1,8.33,2026-09-16T08:40:05.775736+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S55W""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""S80W""},{""gust"":9,""speed"":7,""location"":""C"",""direction"":""N79W""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""N23E""}]"
ST,16:42,29,31.1,27,73.4,1010.2,S73E,12,17,0,0,9.1,4.6,9.09,2026-09-16T08:45:05.235822+00:00,"[{""gust"":11,""speed"":8,""location"":""A"",""direction"":""N74E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""N61E""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""N88E""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""S84E""}]"
HV,16:42,29.5,31.8,27.6,69.4,1009.9,S82W,4,8,0,0,18.8,4.1,8.33,2026-09-16T08:45:05.235822+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""S12W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""S13W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""N41W""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""N53W""}]"
ST,16:48,29.1,31.1,27,73.5,1010.2,S80E,6,11,0,0,9.1,4.6,9.19,2026-09-16T08:50:06.336342+00:00,"[{""gust"":9,""speed"":6,""location"":""A"",""direction"":""N43E""},{""gust"":5,""speed"":3,""location"":""B"",""direction"":""N3W""},{""gust"":10,""speed"":4,""location"":""C"",""direction"":""N30E""},{""gust"":11,""speed"":9,""location"":""D"",""direction"":""N74E""}]"
HV,16:48,29.7,31.8,27.6,68.5,1009.9,N12W,3,7,0,0,18.9,4.1,8.33,2026-09-16T08:50:06.336342+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""S50W""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""S44W""},{""gust"":7,""speed"":4,""location"":""C"",""direction"":""N51E""},{""gust"":5,""speed"":4,""location"":""D"",""direction"":""N83W""}]"
ST,16:52,29.3,31.1,27,73.5,1010.3,N62E,4,7,0,0,9.1,4.6,9.26,2026-09-16T08:55:04.602284+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""N8E""},{""gust"":10,""speed"":9,""location"":""B"",""direction"":""N54E""},{""gust"":8,""speed"":7,""location"":""C"",""direction"":""N34E""},{""gust"":8,""speed"":7,""location"":""D"",""direction"":""N61E""}]"
HV,16:52,29.6,31.8,27.6,69.7,1009.9,N58E,3,5,0,0,18.9,4.1,8.33,2026-09-16T08:55:04.602284+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""S12E""},{""gust"":2,""speed"":2,""location"":""B"",""direction"":""N37W""},{""gust"":3,""speed"":1,""location"":""C"",""direction"":""S64W""},{""gust"":5,""speed"":2,""location"":""D"",""direction"":""S37W""}]"
ST,16:57,29.2,31.1,27,75.2,1010.3,S75E,8,14,0,0,9.1,4.6,9.34,2026-09-16T09:00:05.784078+00:00,"[{""gust"":11,""speed"":9,""location"":""A"",""direction"":""N56E""},{""gust"":6,""speed"":5,""location"":""B"",""direction"":""N1E""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""N43E""},{""gust"":12,""speed"":9,""location"":""D"",""direction"":""N89E""}]"
HV,16:57,29.6,31.8,27.6,70.5,1009.9,S24W,1,5,0,0,18.9,4.1,8.37,2026-09-16T09:00:05.784078+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""S5W""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""S65W""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""N26E""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N42E""}]"
ST,17:02,29,31.1,27,74.8,1010.3,S81E,5,9,0,0,9.1,4.6,9.42,2026-09-16T09:05:06.831729+00:00,"[{""gust"":5,""speed"":3,""location"":""A"",""direction"":""S77E""},{""gust"":13,""speed"":12,""location"":""B"",""direction"":""N57E""},{""gust"":21,""speed"":14,""location"":""C"",""direction"":""N65E""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""N73E""}]"
HV,17:02,29.6,31.8,27.6,71.6,1010,S14W,2,3,0,0,18.9,4.3,8.45,2026-09-16T09:05:06.831729+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S25W""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""S74W""},{""gust"":4,""speed"":1,""location"":""C"",""direction"":""N23E""},{""gust"":13,""speed"":8,""location"":""D"",""direction"":""S28E""}]"
ST,17:07,28.6,31.1,27,76.9,1010.3,S69E,10,16,0,0,9.1,4.6,9.51,2026-09-16T09:10:04.366868+00:00,"[{""gust"":11,""speed"":9,""location"":""A"",""direction"":""N76E""},{""gust"":13,""speed"":12,""location"":""B"",""direction"":""N49E""},{""gust"":10,""speed"":9,""location"":""C"",""direction"":""N60E""},{""gust"":10,""speed"":8,""location"":""D"",""direction"":""S86E""}]"
HV,17:07,29.7,31.8,27.6,72.5,1010,S86W,4,6,0,0,18.9,4.3,8.53,2026-09-16T09:10:04.366868+00:00,"[{""gust"":4,""speed"":2,""location"":""A"",""direction"":""N89E""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N83W""},{""gust"":6,""speed"":3,""location"":""C"",""direction"":""N75W""},{""gust"":12,""speed"":9,""location"":""D"",""direction"":""S45E""}]"
HV,17:11,29.4,31.8,27.6,73,1010,S77W,6,12,0,0,18.9,4.3,8.6,2026-09-16T09:15:07.309418+00:00,"[{""gust"":9,""speed"":8,""location"":""A"",""direction"":""S1W""},{""gust"":4,""speed"":2,""location"":""B"",""direction"":""N68W""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""N73W""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""S62E""}]"
ST,17:11,28.7,31.1,27,77.1,1010.3,S38E,8,13,0,0,9,4.8,9.57,2026-09-16T09:15:07.309418+00:00,"[{""gust"":3,""speed"":2,""location"":""A"",""direction"":""N54E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""N63E""},{""gust"":12,""speed"":9,""location"":""C"",""direction"":""S71E""},{""gust"":4,""speed"":2,""location"":""D"",""direction"":""N83E""}]"
ST,17:17,28.5,31.1,27,76.9,1010.3,S55E,9,16,0,0,9,4.8,9.67,2026-09-16T09:20:05.500238+00:00,"[{""gust"":6,""speed"":4,""location"":""A"",""direction"":""N70E""},{""gust"":10,""speed"":8,""location"":""B"",""direction"":""N64E""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""N78E""},{""gust"":9,""speed"":7,""location"":""D"",""direction"":""N82E""}]"
HV,17:17,29.6,31.8,27.6,72.5,1010,N76W,4,6,0,0,18.9,4.3,8.7,2026-09-16T09:20:05.500238+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""S10W""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N54W""},{""gust"":8,""speed"":5,""location"":""C"",""direction"":""N58W""},{""gust"":7,""speed"":4,""location"":""D"",""direction"":""S77E""}]"
HV,17:21,29.2,31.8,27.6,74,1010.1,N74W,4,6,0,0,18.9,4.3,8.71,2026-09-16T09:25:05.27553+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""S30W""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""S74W""},{""gust"":4,""speed"":3,""location"":""C"",""direction"":""N76W""},{""gust"":10,""speed"":8,""location"":""D"",""direction"":""S26E""}]"
ST,17:21,28.5,31.1,27,77.9,1010.4,S64E,7,11,0,0,9,4.8,9.74,2026-09-16T09:25:05.27553+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""N57E""},{""gust"":9,""speed"":5,""location"":""B"",""direction"":""N33E""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""N75E""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""N29E""}]"
ST,17:27,28.4,31.1,27,78.2,1010.4,S64E,8,13,0,0,9,4.8,9.84,2026-09-16T09:30:05.356334+00:00,"[{""gust"":8,""speed"":2,""location"":""A"",""direction"":""N86E""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""N68W""},{""gust"":4,""speed"":3,""location"":""C"",""direction"":""S76E""},{""gust"":7,""speed"":4,""location"":""D"",""direction"":""S77E""}]"
HV,17:27,29,31.8,27.6,74.1,1010.2,N83W,6,8,0,0,18.9,4.3,8.71,2026-09-16T09:30:05.356334+00:00,"[{""gust"":8,""speed"":7,""location"":""A"",""direction"":""S42W""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N68W""},{""gust"":4,""speed"":4,""location"":""C"",""direction"":""N38W""},{""gust"":6,""speed"":4,""location"":""D"",""direction"":""S39E""}]"
HV,17:32,28.9,31.8,27.6,74.6,1010.1,S78W,3,7,0,0,18.9,4.3,8.71,2026-09-16T09:35:04.491787+00:00,"[{""gust"":4,""speed"":2,""location"":""A"",""direction"":""N47W""},{""gust"":1,""speed"":1,""location"":""B"",""direction"":""N31W""},{""gust"":9,""speed"":8,""location"":""C"",""direction"":""S31W""},{""gust"":8,""speed"":5,""location"":""D"",""direction"":""S61E""}]"
ST,17:32,28.4,31.1,27,78.7,1010.4,S64E,6,10,0,0,9,4.8,9.92,2026-09-16T09:35:04.491787+00:00,"[{""gust"":8,""speed"":3,""location"":""A"",""direction"":""S73E""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""W""},{""gust"":11,""speed"":10,""location"":""C"",""direction"":""S29E""},{""gust"":8,""speed"":7,""location"":""D"",""direction"":""S58E""}]"
ST,17:37,28.4,31.1,27,79.3,1010.4,S80E,5,11,0,0,9,4.8,10.01,2026-09-16T09:40:04.253906+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""S14E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""N80W""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""S36E""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""S50W""}]"
HV,17:37,28.9,31.8,27.6,74.2,1010.1,W,3,4,0,0,18.9,4.3,8.71,2026-09-16T09:40:04.253906+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S31W""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""S36W""},{""gust"":5,""speed"":3,""location"":""C"",""direction"":""N83W""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""S17E""}]"
HV,17:42,28.8,31.8,27.6,75.3,1010.1,N60W,5,7,0,0,18.9,4.3,8.71,2026-09-16T09:45:06.707882+00:00,"[{""gust"":6,""speed"":4,""location"":""A"",""direction"":""N54W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""S36W""},{""gust"":4,""speed"":2,""location"":""C"",""direction"":""N63W""},{""gust"":9,""speed"":7,""location"":""D"",""direction"":""S28E""}]"
ST,17:42,28.3,31.1,27,78.6,1010.4,S77E,6,12,0,0,9.1,4.8,10.01,2026-09-16T09:45:06.707882+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""N14E""},{""gust"":9,""speed"":7,""location"":""B"",""direction"":""N82W""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""S22E""},{""gust"":2,""speed"":1,""location"":""D"",""direction"":""N57E""}]"
HV,17:47,28.6,31.8,27.6,75.5,1010.2,N62W,4,6,0,0,18.9,4.3,8.71,2026-09-16T09:50:04.635872+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""S6E""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""S61W""},{""gust"":5,""speed"":3,""location"":""C"",""direction"":""N46W""},{""gust"":6,""speed"":5,""location"":""D"",""direction"":""S10W""}]"
ST,17:47,28.2,31.1,27,79,1010.5,S56E,6,12,0,0,9.1,4.8,10.01,2026-09-16T09:50:04.635872+00:00,"[{""gust"":13,""speed"":11,""location"":""A"",""direction"":""S68E""},{""gust"":8,""speed"":6,""location"":""B"",""direction"":""S83W""},{""gust"":8,""speed"":7,""location"":""C"",""direction"":""S17E""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N86E""}]"
HV,17:53,28.5,31.8,27.6,77.2,1010.2,N58W,4,6,0,0,19,4.3,8.71,2026-09-16T09:55:04.598552+00:00,"[{""gust"":8,""speed"":7,""location"":""A"",""direction"":""S9E""},{""gust"":6,""speed"":3,""location"":""B"",""direction"":""N61W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""N""},{""gust"":10,""speed"":9,""location"":""D"",""direction"":""S50E""}]"
ST,17:53,28,31.1,27,79.7,1010.5,S67E,6,12,0,0,9,5.1,10.01,2026-09-16T09:55:04.598552+00:00,"[{""gust"":2,""speed"":1,""location"":""A"",""direction"":""N48E""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""N87W""},{""gust"":10,""speed"":9,""location"":""C"",""direction"":""S21E""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""S35W""}]"
HV,17:56,28.7,31.8,27.6,75.6,1010.3,N45W,1,3,0,0,18.9,4.6,8.71,2026-09-16T10:00:05.528914+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""S6E""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N82W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""N41W""},{""gust"":2,""speed"":1,""location"":""D"",""direction"":""S78E""}]"
ST,17:56,28.1,31.1,27,79.5,1010.5,S79E,4,9,0,0,9,5.1,10.01,2026-09-16T10:00:05.528914+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S26E""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""S55W""},{""gust"":12,""speed"":9,""location"":""C"",""direction"":""S6W""},{""gust"":2,""speed"":1,""location"":""D"",""direction"":""S78W""}]"
HV,18:02,28.4,31.8,27.6,76.6,1010.3,N5E,5,7,0,0,19,4.6,8.71,2026-09-16T10:05:05.315474+00:00,"[{""gust"":8,""speed"":6,""location"":""A"",""direction"":""S38W""},{""gust"":4,""speed"":4,""location"":""B"",""direction"":""N17W""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""N10W""},{""gust"":5,""speed"":4,""location"":""D"",""direction"":""S28E""}]"
ST,18:02,27.9,31.1,27,80.2,1010.7,S62E,5,9,0,0,9,5.1,10.01,2026-09-16T10:05:05.315474+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""S11W""},{""gust"":6,""speed"":5,""location"":""B"",""direction"":""N86W""},{""gust"":11,""speed"":8,""location"":""C"",""direction"":""S6W""},{""gust"":3,""speed"":1,""location"":""D"",""direction"":""S59W""}]"
HV,18:07,28.5,31.8,27.6,76,1010.3,N17E,2,3,0,0,19,4.6,8.71,2026-09-16T10:10:06.499284+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S5E""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""S64W""},{""gust"":1,""speed"":1,""location"":""C"",""direction"":""N8E""},{""gust"":9,""speed"":8,""location"":""D"",""direction"":""S37E""}]"
ST,18:07,27.7,31.1,27,81.4,1010.7,S81E,3,13,0,0,9,5.1,10.01,2026-09-16T10:10:06.499284+00:00,"[{""gust"":5,""speed"":3,""location"":""A"",""direction"":""S9E""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""N39W""},{""gust"":4,""speed"":4,""location"":""C"",""direction"":""S79E""},{""gust"":5,""speed"":4,""location"":""D"",""direction"":""S66W""}]"
ST,18:12,27.6,31.1,27,81.9,1010.8,S56E,5,8,0,0,9,5.1,10.01,2026-09-16T10:15:03.746685+00:00,"[{""gust"":8,""speed"":4,""location"":""A"",""direction"":""S48E""},{""gust"":6,""speed"":6,""location"":""B"",""direction"":""N43W""},{""gust"":4,""speed"":2,""location"":""C"",""direction"":""S14E""},{""gust"":1,""speed"":0,""location"":""D"",""direction"":""W""}]"
HV,18:12,28.5,31.8,27.6,76.4,1010.4,N49E,2,5,0,0,19,4.6,8.71,2026-09-16T10:15:03.746685+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S1E""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""N75W""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""N58E""},{""gust"":4,""speed"":1,""location"":""D"",""direction"":""N39E""}]"
HV,18:17,28.2,31.8,27.6,77.7,1010.4,S21W,2,5,0,0,19,4.6,8.71,2026-09-16T10:20:04.819487+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S17W""},{""gust"":2,""speed"":2,""location"":""B"",""direction"":""N72W""},{""gust"":2,""speed"":2,""location"":""C"",""direction"":""N35E""},{""gust"":2,""speed"":2,""location"":""D"",""direction"":""N14E""}]"
ST,18:17,27.5,31.1,27,83,1010.8,S62E,2,4,0,0,9,5.1,10.01,2026-09-16T10:20:04.819487+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""S52E""},{""gust"":8,""speed"":6,""location"":""B"",""direction"":""S76W""},{""gust"":13,""speed"":12,""location"":""C"",""direction"":""S2W""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""S74E""}]"
HV,18:22,28.1,31.8,27.6,77.9,1010.5,N64E,6,9,0,0,19,4.6,8.71,2026-09-16T10:25:05.470156+00:00,"[{""gust"":8,""speed"":7,""location"":""A"",""direction"":""S1E""},{""gust"":6,""speed"":5,""location"":""B"",""direction"":""S35W""},{""gust"":4,""speed"":2,""location"":""C"",""direction"":""N62E""},{""gust"":2,""speed"":1,""location"":""D"",""direction"":""S18E""}]"
ST,18:22,27.4,31.1,27,83.1,1010.8,S32E,2,6,0,0,9,5.1,10.01,2026-09-16T10:25:05.470156+00:00,"[{""gust"":11,""speed"":8,""location"":""A"",""direction"":""S28W""},{""gust"":10,""speed"":8,""location"":""B"",""direction"":""N47W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""S69W""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""S64W""}]"
ST,18:27,27.3,31.1,27,83.2,1010.8,S2E,3,8,0,0,8.9,5.1,10.01,2026-09-16T10:30:04.243206+00:00,"[{""gust"":9,""speed"":6,""location"":""A"",""direction"":""S54E""},{""gust"":7,""speed"":7,""location"":""B"",""direction"":""S74W""},{""gust"":1,""speed"":1,""location"":""C"",""direction"":""N68W""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""N25E""}]"
HV,18:27,28.1,31.8,27.6,78.3,1010.5,N88W,3,5,0,0,19,4.6,8.71,2026-09-16T10:30:04.243206+00:00,"[{""gust"":8,""speed"":7,""location"":""A"",""direction"":""S16E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""S38W""},{""gust"":6,""speed"":4,""location"":""C"",""direction"":""N71W""},{""gust"":1,""speed"":1,""location"":""D"",""direction"":""N77E""}]"
ST,18:32,27.3,31.1,27,82.3,1010.9,S85E,8,13,0,0,8.9,5.1,10.01,2026-09-16T10:35:04.533272+00:00,"[{""gust"":3,""speed"":2,""location"":""A"",""direction"":""S17W""},{""gust"":4,""speed"":2,""location"":""B"",""direction"":""N73W""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""S25E""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""S48W""}]"
HV,18:32,27.9,31.8,27.6,79.2,1010.5,N89W,4,5,0,0,19,4.6,8.71,2026-09-16T10:35:04.533272+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S26W""},{""gust"":2,""speed"":2,""location"":""B"",""direction"":""S53W""},{""gust"":2,""speed"":1,""location"":""C"",""direction"":""N6E""},{""gust"":5,""speed"":4,""location"":""D"",""direction"":""S2W""}]"
ST,18:37,27.3,31.1,27,82.2,1010.9,S13E,3,6,0,0,8.9,5.1,10.01,2026-09-16T10:40:04.493065+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S51E""},{""gust"":8,""speed"":4,""location"":""B"",""direction"":""N75W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""N79E""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""S30W""}]"
HV,18:37,27.9,31.8,27.6,78.8,1010.5,N47W,4,5,0,0,19,4.6,8.71,2026-09-16T10:40:04.493065+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""S7W""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""N86W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""N48W""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""S64E""}]"
HV,18:41,27.8,31.8,27.6,78.7,1010.5,S75W,2,4,0,0,19,4.6,8.71,2026-09-16T10:45:04.613425+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S34W""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""S16W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""N89W""},{""gust"":6,""speed"":6,""location"":""D"",""direction"":""S21E""}]"
ST,18:41,27.3,31.1,27,82.7,1011,S45E,2,3,0,0,8.9,5.1,10.01,2026-09-16T10:45:04.613425+00:00,"[{""gust"":3,""speed"":2,""location"":""A"",""direction"":""N50E""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""N72W""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""S60W""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""N55E""}]"
ST,18:47,27.2,31.1,27,83.8,1011,N3E,3,7,0,0,8.9,5.1,10.01,2026-09-16T10:50:04.112477+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""N82E""},{""gust"":7,""speed"":5,""location"":""B"",""direction"":""N12E""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""N51W""},{""gust"":2,""speed"":1,""location"":""D"",""direction"":""N17W""}]"
